%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%	
%	Nome: Jhordan Abdalla Arrojo Martinez	
%	Nome: Stevan Mosquetti Ribeiro
%				
%											Perfil de Compatibilidade de Belinda
%	
%		Base de dados de rede social para classificar o nível de compatbilidade entre usuários baseado nos atributos abaixo:
%
% ATRIBUTO: sexo 			(nominal). 	Femino,Masculino.
% ATRIBUTO: popularidade 	(nominal). 	Alta,Acima-da-Media,Media,Abaixo-da-Media,Baixa.
% ATRIBUTO: signo 			(nominal). 	Aries,Touro,Gemeos,Cancer,Leao,Virgem,Libra,Escorpiao,Sagitario,Capricornio,Aquario,Peixes.
% ATRIBUTO: etnia 			(nominal). 	Caucasiano,Afrodescendente,Pardo,Mulato,Asiatico.
% ATRIBUTO: corDosOlhos 	(nominal). 	Azul-Claro,Azul-Escuro,Azul-Medio,Verde-claro,Verde-Escuro,Verde-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto.
% ATRIBUTO: corDoCabelo 	(nominal). 	Loiro-Claro,Loiro-Escuro,Loiro-Medio,Ruivo-claro,Ruivo-Escuro,Ruivo-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto,Branco,Grisalho.
% ATRIBUTO: biotipo 		(nominal)	Endomorfo,Ectomorfo,Mesomorfo.
% ATRIBUTO:	tipoFisico 		(nominal)	Gordo,Magro,Atletico,Bombado,Raquitico,Obeso.
% ATRIBUTO: classe 			(classe) 	Compativel,Incompativel,Quase-Compativel,Quase-Incompativel.
%
% EXEMPLO: Ashton Kutcher
%			popularidade: Alta
%			signo: Aquario
%			etnia: Caucasiano
%			corDosOlhos: Castanho-Escuro
%			corDoCabelo: Castanho-Escuro
%			biotipo: Ectomorfo
%			tipoFisico: Atletico
%			classe: Compativel
%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%

@RELATION perfil

@ATTRIBUTE sexo 			{Femino,Masculino}
@ATTRIBUTE popularidade		{Alta,Acima-da-Media,Media,Abaixo-da-Media,Baixa}
@ATTRIBUTE signo 			{Aries,Touro,Gemeos,Cancer,Leao,Virgem,Libra,Escorpiao,Sagitario,Capricornio,Aquario,Peixes}
@ATTRIBUTE etnia 			{Caucasiano,Afrodescendente,Pardo,Mulato,Asiatico}
@ATTRIBUTE corDosOlhos 		{Azul-Claro,Azul-Escuro,Azul-Medio,Verde-claro,Verde-Escuro,Verde-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto}
@ATTRIBUTE corDoCabelo 		{Loiro-Claro,Loiro-Escuro,Loiro-Medio,Ruivo-claro,Ruivo-Escuro,Ruivo-Medio,Castanho-Claro,Castanho-Medio,Castanho-Escuro,Preto,Branco,Grisalho}
@ATTRIBUTE biotipo 			{Endomorfo,Ectomorfo,Mesomorfo}
@ATTRIBUTE tipoFisico 		{Gordo,Magro,Atletico,Bombado,Raquitico,Obeso}
@ATTRIBUTE classe			{Compativel,Incompativel,Quase-Compativel,Quase-Incompativel}

@DATA
Femino,Media,Capricornio,Afrodescendente,Verde-Escuro,Castanho-Escuro,Endomorfo,Obeso,Quase-Incompativel
Femino,Media,Cancer,Caucasiano,Castanho-Medio,Castanho-Escuro,Endomorfo,Gordo,Incompativel
Masculino,Acima-da-Media,Peixes,Mulato,Castanho-Escuro,Branco,Mesomorfo,Bombado,Quase-Compativel
Femino,Acima-da-Media,Virgem,Caucasiano,Castanho-Escuro,Loiro-Medio,Endomorfo,Atletico,Quase-Compativel
Masculino,Alta,Libra,Mulato,Verde-Escuro,Branco,Mesomorfo,Obeso,Quase-Incompativel
Femino,Alta,Leao,Mulato,Verde-Medio,Castanho-Claro,Mesomorfo,Atletico,Incompativel
Masculino,Media,Touro,Pardo,Castanho-Medio,Castanho-Escuro,Mesomorfo,Obeso,Quase-Compativel
Femino,Abaixo-da-Media,Escorpiao,Caucasiano,Verde-Medio,Castanho-Escuro,Ectomorfo,Gordo,Incompativel
Masculino,Baixa,Virgem,Pardo,Verde-Escuro,Preto,Mesomorfo,Raquitico,Quase-Incompativel
Masculino,Abaixo-da-Media,Escorpiao,Afrodescendente,Castanho-Escuro,Branco,Ectomorfo,Raquitico,Incompativel
Femino,Media,Aquario,Afrodescendente,Verde-claro,Branco,Endomorfo,Obeso,Incompativel
Femino,Baixa,Touro,Afrodescendente,Verde-Medio,Castanho-Escuro,Endomorfo,Obeso,Quase-Incompativel
Masculino,Alta,Sagitario,Asiatico,Castanho-Escuro,Ruivo-Medio,Ectomorfo,Atletico,Incompativel
Femino,Media,Aries,Afrodescendente,Verde-Escuro,Ruivo-Medio,Ectomorfo,Obeso,Quase-Incompativel
Femino,Baixa,Libra,Mulato,Preto,Castanho-Claro,Endomorfo,Obeso,Quase-Incompativel
Masculino,Abaixo-da-Media,Capricornio,Caucasiano,Castanho-Claro,Castanho-Medio,Ectomorfo,Obeso,Quase-Incompativel
Femino,Abaixo-da-Media,Virgem,Afrodescendente,Castanho-Medio,Branco,Endomorfo,Obeso,Incompativel
Femino,Alta,Capricornio,Asiatico,Castanho-Claro,Ruivo-Medio,Ectomorfo,Obeso,Incompativel
Femino,Baixa,Aries,Mulato,Castanho-Medio,Castanho-Claro,Endomorfo,Obeso,Quase-Incompativel
Masculino,Alta,Aquario,Asiatico,Preto,Castanho-Medio,Endomorfo,Magro,Incompativel
Masculino,Media,Leao,Afrodescendente,Preto,Preto,Mesomorfo,Gordo,Compativel
Masculino,Media,Touro,Afrodescendente,Castanho-Medio,Castanho-Escuro,Mesomorfo,Obeso,Incompativel
Femino,Alta,Sagitario,Pardo,Verde-Medio,Castanho-Medio,Endomorfo,Obeso,Incompativel
Femino,Acima-da-Media,Leao,Afrodescendente,Castanho-Medio,Grisalho,Endomorfo,Gordo,Quase-Incompativel
Femino,Alta,Escorpiao,Pardo,Verde-Escuro,Grisalho,Endomorfo,Obeso,Incompativel
Femino,Media,Escorpiao,Mulato,Castanho-Claro,Castanho-Medio,Ectomorfo,Magro,Quase-Compativel
Femino,Alta,Escorpiao,Pardo,Castanho-Claro,Preto,Ectomorfo,Obeso,Quase-Incompativel
Femino,Baixa,Touro,Afrodescendente,Verde-Medio,Castanho-Escuro,Ectomorfo,Bombado,Quase-Incompativel
Masculino,Media,Aquario,Pardo,Verde-Medio,Ruivo-Medio,Ectomorfo,Magro,Compativel
Femino,Baixa,Touro,Asiatico,Castanho-Medio,Branco,Endomorfo,Gordo,Quase-Incompativel
Femino,Abaixo-da-Media,Cancer,Caucasiano,Azul-Claro,Grisalho,Endomorfo,Magro,Incompativel
Femino,Media,Peixes,Afrodescendente,Castanho-Escuro,Branco,Endomorfo,Gordo,Incompativel
Femino,Abaixo-da-Media,Libra,Caucasiano,Verde-Medio,Ruivo-claro,Endomorfo,Magro,Quase-Incompativel
Femino,Abaixo-da-Media,Aquario,Caucasiano,Preto,Ruivo-claro,Ectomorfo,Magro,Quase-Incompativel
Femino,Abaixo-da-Media,Gemeos,Pardo,Castanho-Claro,Branco,Mesomorfo,Atletico,Quase-Incompativel
Masculino,Baixa,Leao,Asiatico,Castanho-Medio,Branco,Ectomorfo,Raquitico,Quase-Incompativel
Masculino,Acima-da-Media,Cancer,Mulato,Preto,Ruivo-Medio,Mesomorfo,Obeso,Quase-Incompativel
Masculino,Abaixo-da-Media,Capricornio,Afrodescendente,Castanho-Claro,Castanho-Claro,Endomorfo,Bombado,Quase-Incompativel
Femino,Acima-da-Media,Escorpiao,Asiatico,Castanho-Claro,Castanho-Medio,Ectomorfo,Atletico,Incompativel
Masculino,Abaixo-da-Media,Libra,Asiatico,Castanho-Claro,Preto,Ectomorfo,Raquitico,Incompativel
Masculino,Alta,Aquario,Afrodescendente,Preto,Castanho-Medio,Ectomorfo,Atletico,Quase-Compativel
Femino,Baixa,Cancer,Asiatico,Castanho-Escuro,Branco,Ectomorfo,Bombado,Incompativel
Femino,Baixa,Leao,Mulato,Preto,Castanho-Medio,Ectomorfo,Obeso,Quase-Incompativel
Femino,Baixa,Capricornio,Pardo,Verde-Medio,Castanho-Escuro,Mesomorfo,Gordo,Incompativel
Femino,Acima-da-Media,Capricornio,Caucasiano,Verde-claro,Preto,Endomorfo,Bombado,Incompativel
Femino,Alta,Escorpiao,Caucasiano,Azul-Claro,Ruivo-claro,Endomorfo,Atletico,Quase-Incompativel
Femino,Media,Peixes,Mulato,Verde-claro,Grisalho,Mesomorfo,Obeso,Quase-Incompativel
Femino,Baixa,Gemeos,Afrodescendente,Verde-Medio,Ruivo-Medio,Mesomorfo,Bombado,Incompativel
Femino,Baixa,Capricornio,Asiatico,Castanho-Medio,Castanho-Escuro,Endomorfo,Bombado,Quase-Incompativel
Masculino,Abaixo-da-Media,Virgem,Mulato,Preto,Preto,Endomorfo,Bombado,Incompativel
Masculino,Media,Cancer,Afrodescendente,Verde-Escuro,Castanho-Medio,Ectomorfo,Magro,Compativel
Femino,Media,Gemeos,Afrodescendente,Castanho-Claro,Ruivo-Medio,Ectomorfo,Atletico,Incompativel
Femino,Baixa,Cancer,Caucasiano,Verde-claro,Loiro-Claro,Ectomorfo,Raquitico,Quase-Incompativel
Femino,Abaixo-da-Media,Leao,Caucasiano,Castanho-Claro,Loiro-Escuro,Mesomorfo,Atletico,Quase-Incompativel
Masculino,Baixa,Peixes,Caucasiano,Verde-Escuro,Loiro-Claro,Endomorfo,Obeso,Quase-Incompativel
Masculino,Abaixo-da-Media,Touro,Afrodescendente,Verde-Medio,Branco,Ectomorfo,Magro,Quase-Incompativel
Masculino,Acima-da-Media,Sagitario,Pardo,Preto,Grisalho,Endomorfo,Magro,Quase-Incompativel
Masculino,Baixa,Aries,Mulato,Verde-Medio,Branco,Endomorfo,Raquitico,Incompativel
Femino,Abaixo-da-Media,Virgem,Caucasiano,Verde-Escuro,Loiro-Medio,Ectomorfo,Gordo,Quase-Incompativel
Femino,Acima-da-Media,Peixes,Asiatico,Castanho-Escuro,Castanho-Claro,Endomorfo,Gordo,Quase-Incompativel
Femino,Abaixo-da-Media,Escorpiao,Mulato,Castanho-Escuro,Grisalho,Ectomorfo,Gordo,Quase-Incompativel
Femino,Alta,Aries,Caucasiano,Castanho-Medio,Loiro-Escuro,Mesomorfo,Atletico,Quase-Incompativel
Femino,Acima-da-Media,Escorpiao,Caucasiano,Preto,Loiro-Medio,Mesomorfo,Raquitico,Quase-Incompativel
Masculino,Abaixo-da-Media,Gemeos,Caucasiano,Azul-Escuro,Ruivo-claro,Endomorfo,Obeso,Incompativel
Masculino,Media,Sagitario,Pardo,Preto,Preto,Ectomorfo,Obeso,Incompativel
Femino,Baixa,Virgem,Afrodescendente,Verde-Escuro,Branco,Ectomorfo,Magro,Incompativel
Femino,Media,Escorpiao,Pardo,Castanho-Claro,Branco,Ectomorfo,Raquitico,Quase-Incompativel
Masculino,Alta,Peixes,Asiatico,Preto,Branco,Mesomorfo,Gordo,Quase-Compativel
Femino,Abaixo-da-Media,Touro,Asiatico,Preto,Grisalho,Ectomorfo,Atletico,Incompativel
Masculino,Alta,Virgem,Caucasiano,Azul-Medio,Loiro-Escuro,Endomorfo,Magro,Incompativel
Femino,Media,Peixes,Asiatico,Castanho-Escuro,Castanho-Escuro,Ectomorfo,Raquitico,Compativel
Masculino,Alta,Gemeos,Mulato,Verde-claro,Castanho-Claro,Endomorfo,Magro,Quase-Compativel
Masculino,Abaixo-da-Media,Touro,Mulato,Preto,Castanho-Claro,Ectomorfo,Obeso,Incompativel
Masculino,Alta,Touro,Asiatico,Castanho-Escuro,Grisalho,Ectomorfo,Magro,Compativel
Femino,Baixa,Capricornio,Pardo,Castanho-Claro,Branco,Mesomorfo,Gordo,Incompativel
Femino,Alta,Gemeos,Pardo,Verde-Medio,Preto,Endomorfo,Obeso,Incompativel
Masculino,Media,Peixes,Mulato,Castanho-Escuro,Castanho-Escuro,Endomorfo,Atletico,Quase-Incompativel
Femino,Baixa,Aquario,Mulato,Verde-claro,Preto,Mesomorfo,Atletico,Incompativel
Femino,Abaixo-da-Media,Gemeos,Afrodescendente,Castanho-Escuro,Castanho-Medio,Mesomorfo,Bombado,Incompativel
Masculino,Media,Capricornio,Mulato,Castanho-Claro,Grisalho,Ectomorfo,Magro,Compativel
Masculino,Media,Gemeos,Afrodescendente,Castanho-Escuro,Ruivo-Medio,Endomorfo,Atletico,Incompativel
Masculino,Baixa,Leao,Caucasiano,Azul-Escuro,Preto,Ectomorfo,Raquitico,Quase-Incompativel
Femino,Abaixo-da-Media,Aquario,Asiatico,Castanho-Claro,Grisalho,Endomorfo,Obeso,Quase-Incompativel
Masculino,Acima-da-Media,Sagitario,Afrodescendente,Verde-Escuro,Grisalho,Endomorfo,Magro,Quase-Incompativel
Femino,Media,Aries,Afrodescendente,Verde-Medio,Branco,Endomorfo,Magro,Incompativel
Masculino,Alta,Sagitario,Mulato,Castanho-Claro,Grisalho,Endomorfo,Bombado,Quase-Compativel
Femino,Baixa,Aries,Caucasiano,Castanho-Claro,Loiro-Escuro,Endomorfo,Obeso,Incompativel
Masculino,Alta,Aries,Afrodescendente,Verde-Medio,Castanho-Claro,Ectomorfo,Raquitico,Incompativel
Femino,Baixa,Escorpiao,Asiatico,Castanho-Claro,Branco,Ectomorfo,Raquitico,Quase-Incompativel
Masculino,Baixa,Capricornio,Mulato,Castanho-Escuro,Preto,Endomorfo,Obeso,Incompativel
Femino,Abaixo-da-Media,Capricornio,Asiatico,Castanho-Escuro,Castanho-Medio,Mesomorfo,Magro,Incompativel
Masculino,Acima-da-Media,Aries,Afrodescendente,Verde-Escuro,Castanho-Claro,Ectomorfo,Magro,Compativel
Masculino,Alta,Cancer,Afrodescendente,Verde-Escuro,Branco,Endomorfo,Obeso,Quase-Incompativel
Femino,Acima-da-Media,Capricornio,Asiatico,Castanho-Escuro,Ruivo-Medio,Ectomorfo,Atletico,Incompativel
Femino,Media,Aquario,Pardo,Castanho-Claro,Castanho-Claro,Ectomorfo,Obeso,Quase-Incompativel
Femino,Alta,Capricornio,Afrodescendente,Preto,Branco,Mesomorfo,Atletico,Incompativel
Femino,Media,Escorpiao,Pardo,Preto,Preto,Mesomorfo,Gordo,Incompativel
Masculino,Media,Peixes,Asiatico,Castanho-Escuro,Branco,Ectomorfo,Magro,Incompativel
Masculino,Alta,Gemeos,Caucasiano,Castanho-Claro,Castanho-Medio,Endomorfo,Magro,Quase-Incompativel
Masculino,Media,Gemeos,Pardo,Verde-Medio,Grisalho,Mesomorfo,Magro,Quase-Incompativel
Masculino,Alta,Sagitario,Pardo,Verde-claro,Castanho-Escuro,Ectomorfo,Bombado,Compativel
Masculino,Baixa,Aries,Pardo,Castanho-Medio,Castanho-Medio,Mesomorfo,Raquitico,Incompativel
Femino,Baixa,Aries,Caucasiano,Azul-Escuro,Ruivo-Escuro,Ectomorfo,Bombado,Quase-Incompativel
Femino,Media,Peixes,Mulato,Castanho-Claro,Ruivo-Medio,Mesomorfo,Raquitico,Compativel
Masculino,Alta,Escorpiao,Afrodescendente,Preto,Preto,Ectomorfo,Gordo,Compativel
